comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
218020,2022.0,1304068,CSK v RCB,CSK,RCB,RCB,2,19,2,0,"Jordan to Mohammed Siraj, no run",False,False,False,940973,Mohammed Siraj,1,5,288992,Chris Jordan,1.2,0,14,0,288284,Josh Hazlewood,3,3,51439.0,Dwayne Bravo,3.0,0.0,30.0,1.0,,,,,,,False,"looks to scoop but Bravo ends up bowling full and fast, Siraj failed to angle the bat properly to play the stroke. <strong>Nearly lobbed back</strong>",,
218030,2022.0,1304068,CSK v RCB,CSK,RCB,RCB,2,19,3,1,"Jordan to Mohammed Siraj, 1 run",False,False,False,940973,Mohammed Siraj,2,6,288992,Chris Jordan,1.3,0,15,0,288284,Josh Hazlewood,3,3,51439.0,Dwayne Bravo,3.0,0.0,30.0,1.0,,,,,,,False,hit hard to long-off,,
218040,2022.0,1304068,CSK v RCB,CSK,RCB,RCB,2,19,4,0,"Jordan to Hazlewood, no run",False,False,False,288284,Josh Hazlewood,3,4,288992,Chris Jordan,1.4,0,15,0,940973,Mohammed Siraj,2,6,51439.0,Dwayne Bravo,3.0,0.0,30.0,1.0,,,,,,,False,"yorker, kept out",,
218050,2022.0,1304068,CSK v RCB,CSK,RCB,RCB,2,19,5,1,"Jordan to Hazlewood, 1 run",False,False,False,288284,Josh Hazlewood,4,5,288992,Chris Jordan,1.5,0,16,0,940973,Mohammed Siraj,2,6,51439.0,Dwayne Bravo,3.0,0.0,30.0,1.0,,,,,,,False,beaten as Jordan nails a superb yorker,,
218060,2022.0,1304068,CSK v RCB,CSK,RCB,RCB,2,19,6,4,"Jordan to Mohammed Siraj, FOUR",True,False,False,940973,Mohammed Siraj,6,7,288992,Chris Jordan,2.0,0,20,0,288284,Josh Hazlewood,4,5,51439.0,Dwayne Bravo,3.0,0.0,30.0,1.0,,,,,,,False,"<strong>walloped over extra cover.</strong> All handy runs in the overall context as it reduces the margin of defeat. This is a length ball, Siraj backs away and uses the width to belt that",,
219010,2022.0,1304068,CSK v RCB,CSK,RCB,RCB,2,20,1,2,"Bravo to Hazlewood, 2 runs",False,False,False,288284,Josh Hazlewood,6,6,51439,Dwayne Bravo,3.1,0,32,1,940973,Mohammed Siraj,6,7,288992.0,Chris Jordan,2.0,0.0,20.0,0.0,,,,,,,False,just out of the reach of Rayudu running back from cover. Would've been a stunning grab had he taken it,,
219030,2022.0,1304068,CSK v RCB,CSK,RCB,RCB,2,20,2,1,"Bravo to Hazlewood, 1 run",False,False,False,288284,Josh Hazlewood,7,7,51439,Dwayne Bravo,3.2,0,34,1,940973,Mohammed Siraj,6,7,288992.0,Chris Jordan,2.0,0.0,20.0,0.0,,,,,,,False,dabbed gently for a single,,
219020,2022.0,1304068,CSK v RCB,CSK,RCB,RCB,2,20,2,1,"Bravo to Hazlewood, 1 wide",False,True,False,288284,Josh Hazlewood,6,6,51439,Dwayne Bravo,3.1,0,33,1,940973,Mohammed Siraj,6,7,288992.0,Chris Jordan,2.0,0.0,20.0,0.0,,,,,,,False,"slips out of his hand, ends up bowling too far wide",,
110,2022.0,1304067,SRH v GT,SRH,GT,GT,1,1,1,4,"Kumar to Wade, FOUR",True,False,False,230193,Matthew Wade,4,1,326016,Bhuvneshwar Kumar,0.1,0,4,0,1070173,Shubman Gill,0,0,,,,,,,,,,,,,False,"<B>past second slip!</b> Bhuvneshwar goes full on leg and the ball swings towards middle. Wade tries to play it leg side but takes a leading edge behind square. Could've been out for a first-baller, ends up with a boundary","<p></p>
<div class=""embedded-media-card"" data-id=""1101"" data-source=""livestream"" data-url=""https://livestream.com/accounts/6115179/events/10324015""></div>
<p><B>7.27pm</b> The Sunrisers huddle is done, the umpires are in the middle. Bhuvi has taken his hat off. Gill and Wade for Titans. This venue has seen the most sixes so far in the comp.</p><p>Bhaskara Navulu: ""Why is the list of playing 11 not published so far. Yeah I know the teams are unchanged. But it's a bit of non-cricinfo to not publish the playing 11 after the toss"" -- Hi Bhaskara! We have a shiny new ""tab"" in the scorecard called ""Playing XI"" - do check that out! </p><p>Krishnan: ""Gill the other day reminded one of Sir IVAR. Such regal strokeplay. Including the gum chewing swagger. Hope for a repeat.""</p><p>Henri: ""Replace toss with auction. Teams would auction with runs given to opponent as currency. ""Team X chose to field and give 3 extra runs to Team Y.""""</p><p>Mustafa Moudi : ""@Henri: Do you want the losing captain to have no relief at all ?? At least they can blame the toss now but if auction happens, every one will blame the losing captain for being Over/Under Confident during the toss/auction!!""</p><p>Krish D: ""Why isnt Yash Dayal or Sai Kishore playing? Both have been outstanding in domestic cricket. Defo deserve a chance"" -- I'm sure the Titans will give them a shot at the right time. They've invested time into Abhinav Manohar and now Sai Sudharshan, so let's hope this duo gets a longish rope first.</p><p>Siddhartha Kuma: ""I don't know about you but I am tuned in to see who wins the fastest delivery money here.. I am putting my chips on ferguson"" -- Probably the best battle of the competition with Umran on the other side.</p><p>Sumit Gnawali: ""During auction teams didn't bid for legspinner that much but imp of leg spinner has increased in last few games or Am i wrong ?"" -- Indian legspinners/wristspinners are in very high demand. But spin bowlers appear quite late in the auction, batters and allrounders appear before them, so that's why they probably get fewer bidding wars. </p><p><b>Here's a revealing Maruti Suzuki ASKcricinfo stat for you: <a href=""https://www.espncricinfo.com/ask/cricket-qna/Which-team-has-the-worst-run-rate-in-the-powerplays-in-IPL-2022&tournament=ipl"">Which team has the worst run rate in powerplay overs at IPL 2022?</a></b></p><p><strong>7pm toss</strong> The coin goes up. <B>Sunrisers Hyderabad opt to bowl.</b><br><BR><B>Kane Williamson:</b> ""Potential dew factor can make a difference. But want to put skills with ball up front. (CSK win) Largely it was about growth. We improved in the second game and a win in the third. Hope to do that today too. We need to be adaptable with the grounds. Same XI.""<BR><BR><B>Hardik Pandya:</b> ""We would've bowled as well. Playing here for the first time so doesn't matter, batting first is okay. (Success as captain) Always good to win but for us results are important but processes are more important. We have got the results since we have been following the plans. This game is more important for us, we need to show we are putting in the hard work. (Tewatia as a finisher) The way he is batting, the confidence he says, it shows courage and character. Being confident is helping him. Same XI.""</p><p>Shashank: ""Kane 4/4 in tosses. Please pass on some luck to my fantasy team !!""</p><p><strong>6.58pm</strong> Just two minutes till the toss. The team winning the toss has chased in all 20 games so far!<BR><BR>In other news, Royal Challengers Bangalore will be without Harshal Patel tomorrow. Harshal lost a family member yesterday. When he returns, he will have to serve a three-day quarantine before playing. Our prayers are with him in these difficult times. <a href=""https://www.espncricinfo.com/story/ipl-2022-harshal-patel-leaves-rcb-bubble-after-sisters-death-1310142"">Full story here.</a></p><p><b>Those of you in the US can watch the action <a href=""https://www.espn.com/watch/player/_/eventCalendarId/100086712/country/us/redirected/true#bucketId=23396"">live on ESPN+</a> in English or in Hindi.</b></p><p><B>Pitch and ground:</b> This is not the centre pitch, so one square boundary is shorter than the other (64m, compared to 74m). Good batting pitch but it will be ""a bit slow, and it will turn,"" according to Daren Ganga.</p><p><strong>6.50pm</strong> Just ten minutes for the toss. Will Umran Malik make the cut for the Sunrisers XI? <a href=""https://www.espncricinfo.com/video/job-guarantee-expert-tips-how-best-to-use-umran-malik-ipl-2022-gt-vs-srh-1310330"">Here's how Wasim Jaffer wants</a> SRH to use the young quick. Also a good time to check out our <B>Fantasy cricket</b> <a href=""https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-gujarat-titans-21st-match-1304067/match-fantasy-xi"">tips.</a></p><p>Krishna: ""Unpopular opinion but Kane should open for SRH. He takes time to settle more often that not and opening gives him the opportunity to do that. At the same time he's better equipped and experienced to tackle the new ball danger giving space for batters coming in later to play freely. Even while chasing it doesn't matter if he plays slowly as long as he stays till the point where his dismissal doesn't cause a collapse nor hurts the Chase.""</p><p>Samrat Ahuja: ""Would/Should GT persist with Wade? or go with Gurbaz . being from subcontinent, he would be better prepared to play on these pitches!"" -- It is a punt worth taking for sure! But in a winning combination, it is hard to see Wade miss out.</p><p><strong>6.41pm</strong> For the Titans, it has been quite a ride so far. At the start of the season, they were considered ""weaker"" given that their didn't appear to be any synergy in their squad and XI. But after three games, all those doubts have been put to rest, with Shami-Ferguson-Rashid being the key bowling enforcers, and Gill-Hardik-Tewatia-Miller doing enough between them to lead the batting attack. They have the pace and the spin to trouble Sunrisers today too - they have been susceptible against extra pace. And despite Gujarat's excellent run, there is still some room for improvement. Here's <a href=""https://www.espncricinfo.com/video/ipl-2022-gt-vs-srh-do-gujarat-titans-need-another-bowling-option-1310335"">Sanjay Manrejkar and Wasim Jaffer</a> talking about today's contest.</p><p>KB: ""Should we put an end to the debate of where Williamson should play? "" -- I thought he would play at No. 4 and push Tripathi/Markram up to open in the last game, but since that didn't happen, I don't see it happening after a win. </p><p><strong>6.33pm</strong> Hello! Peter Della Penna and Sreshth Shah here at your service to bring you all the action from match 21 of IPL 2022. Today we're coming to you from Navi Mumbai's DY Patil Stadium where <B>Sunrisers Hyderabad</b> will take on <B>Gujarat Titans.</b><BR><BR>The Titans are unbeaten, looking for a fourth win in a row, and their trump card tonight could be the man who played such a big role in the rise of Sunrisers Hyderabad - Rashid Khan. He could very well get his 100th IPL wicket against his former side. Here's our <a href=""https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-gujarat-titans-21st-match-1304067/match-preview"">match preview</a> penned by Sruthi Ravindranath.</p>",
130,2022.0,1304067,SRH v GT,SRH,GT,GT,1,1,2,1,"Kumar to Wade, 1 leg bye",False,False,False,230193,Matthew Wade,4,2,326016,Bhuvneshwar Kumar,0.2,0,9,0,1070173,Shubman Gill,0,0,,,,,,,,,,,,,False,"more extras, legbye this time. Good length, on leg stump. Wants to flick it off his waist, but misses. Hits his body and rolls away behind square on the leg side",,
120,2022.0,1304067,SRH v GT,SRH,GT,GT,1,1,2,5,"Kumar to Wade, 5 wides",False,True,False,230193,Matthew Wade,4,1,326016,Bhuvneshwar Kumar,0.1,0,9,0,1070173,Shubman Gill,0,0,,,,,,,,,,,,,False,"<B>and Bhuvneshwar errs this time</b> with this full ball outside leg. It swings away from Wade, instead of coming in, and it's too much for the keeper to do too!",,
150,2022.0,1304067,SRH v GT,SRH,GT,GT,1,1,3,0,"Kumar to Shubman Gill, no run",False,False,False,1070173,Shubman Gill,0,1,326016,Bhuvneshwar Kumar,0.3,0,10,0,230193,Matthew Wade,4,2,,,,,,,,,,,,,False,"better line. Full, fourth-stump line. Just a bit of movement away. Gill shoulders his arms",,
140,2022.0,1304067,SRH v GT,SRH,GT,GT,1,1,3,1,"Kumar to Shubman Gill, 1 wide",False,True,False,1070173,Shubman Gill,0,0,326016,Bhuvneshwar Kumar,0.2,0,10,0,230193,Matthew Wade,4,2,,,,,,,,,,,,,False,"more extras, but this one will go to Bhuvneshwar's tally. Fullish, but wide outside off and going further away. No shot offered",,
160,2022.0,1304067,SRH v GT,SRH,GT,GT,1,1,4,1,"Kumar to Shubman Gill, 1 run",False,False,False,1070173,Shubman Gill,1,2,326016,Bhuvneshwar Kumar,0.4,0,11,0,230193,Matthew Wade,4,2,,,,,,,,,,,,,False,"full outside off. Bit of away movement, and Gill presses forward to finally meet at the ball. Gentle drive to cover for a quick single",,
180,2022.0,1304067,SRH v GT,SRH,GT,GT,1,1,5,0,"Kumar to Wade, no run",False,False,False,230193,Matthew Wade,4,3,326016,Bhuvneshwar Kumar,0.5,0,16,0,1070173,Shubman Gill,1,2,,,,,,,,,,,,,False,full ball on off stump. Minimal footwork as he defends close to his pad,,
170,2022.0,1304067,SRH v GT,SRH,GT,GT,1,1,5,5,"Kumar to Wade, 5 wides",False,True,False,230193,Matthew Wade,4,2,326016,Bhuvneshwar Kumar,0.4,0,16,0,1070173,Shubman Gill,1,2,,,,,,,,,,,,,False,<B>the radar is off</b> as this back of a length delivery lands way outside leg. More futile work from Pooran with his dive,,
190,2022.0,1304067,SRH v GT,SRH,GT,GT,1,1,6,0,"Kumar to Wade, no run",False,False,False,230193,Matthew Wade,4,4,326016,Bhuvneshwar Kumar,1.0,0,16,0,1070173,Shubman Gill,1,2,,,,,,,,,,,,,False,"full just outside off. Wade offers no shot, and brings an end to a <B>17 run opening over</b>",,
11010,2022.0,1304067,SRH v GT,SRH,GT,GT,1,2,1,0,"Jansen to Shubman Gill, no run",False,False,False,1070173,Shubman Gill,1,3,696401,Marco Jansen,0.1,0,0,0,230193,Matthew Wade,4,4,326016.0,Bhuvneshwar Kumar,1.0,0.0,16.0,0.0,,,,,,,False,"full on middle stump. Cracking front-foot defense, ball rolls away to the off side",<p>Marco Jansen.</p>,
11020,2022.0,1304067,SRH v GT,SRH,GT,GT,1,2,2,4,"Jansen to Shubman Gill, FOUR",True,False,False,1070173,Shubman Gill,5,4,696401,Marco Jansen,0.2,0,4,0,230193,Matthew Wade,4,4,326016.0,Bhuvneshwar Kumar,1.0,0.0,16.0,0.0,,,,,,,False,"<B>shoveled!</b> Full on middle and leg. Gill comes down the track and uses the bottom hand to lift it over mid on. Bit of a slice, so it doesn't have the legs to go for six",<p><B>Stat alert:</b> That is the most expensive opening over from a Sunrisers bowler in IPL history.</p>,
11030,2022.0,1304067,SRH v GT,SRH,GT,GT,1,2,3,0,"Jansen to Shubman Gill, no run",False,False,False,1070173,Shubman Gill,5,5,696401,Marco Jansen,0.3,0,4,0,230193,Matthew Wade,4,4,326016.0,Bhuvneshwar Kumar,1.0,0.0,16.0,0.0,,,,,,,False,"good length ball, on middle and leg. Fended comfortably, soft hands while standing tall",,
11040,2022.0,1304067,SRH v GT,SRH,GT,GT,1,2,4,1,"Jansen to Shubman Gill, 1 run",False,False,False,1070173,Shubman Gill,6,6,696401,Marco Jansen,0.4,0,5,0,230193,Matthew Wade,4,4,326016.0,Bhuvneshwar Kumar,1.0,0.0,16.0,0.0,,,,,,,False,"full, on leg stump or just outside. Misses the clip, hits his pad, rolls away","<p>Pawan: ""what a weird first over. not a single convincing stroke by batsmen and yet went for 17""</p>",
11050,2022.0,1304067,SRH v GT,SRH,GT,GT,1,2,5,1,"Jansen to Wade, 1 run",False,False,False,230193,Matthew Wade,5,5,696401,Marco Jansen,0.5,0,6,0,1070173,Shubman Gill,6,6,326016.0,Bhuvneshwar Kumar,1.0,0.0,16.0,0.0,,,,,,,False,"back of a length just outside off. Wade rides the bounce, taps it to the off side, and takes off for one. Jansen chases, collects smoothly and has a shy at the bowler's end, but doesn't hit the stumps. Hits Wade instead. Wade was comfortably in though",,
11060,2022.0,1304067,SRH v GT,SRH,GT,GT,1,2,6,1,"Jansen to Shubman Gill, 1 run",False,False,False,1070173,Shubman Gill,7,7,696401,Marco Jansen,1.0,0,7,0,230193,Matthew Wade,5,5,326016.0,Bhuvneshwar Kumar,1.0,0.0,16.0,0.0,,,,,,,False,good length just outside off. Fended off the back foot to cover and another quick single,,
12010,2022.0,1304067,SRH v GT,SRH,GT,GT,1,3,1,0,"Kumar to Shubman Gill, no run",False,False,False,1070173,Shubman Gill,7,8,326016,Bhuvneshwar Kumar,1.1,0,16,0,230193,Matthew Wade,5,5,696401.0,Marco Jansen,1.0,0.0,7.0,0.0,,,,,,,False,"full just outside off. Bit of movement into him, and defended off the front foot",<p>Williamson sticks with the experienced Bhuvi.</p>,
12020,2022.0,1304067,SRH v GT,SRH,GT,GT,1,3,2,0,"Kumar to Shubman Gill, OUT",False,False,False,1070173,Shubman Gill,7,9,326016,Bhuvneshwar Kumar,1.2,0,16,1,230193,Matthew Wade,5,5,696401.0,Marco Jansen,1.0,0.0,7.0,0.0,1070173.0,Shubman Gill,Bhuvneshwar Kumar,7.0,9.0,Shubman Gill c Tripathi b Kumar 7 (14m 9b 1x4 0x6) SR: 77.77,False,"<B>Oh that's stunning</b> A flying catch at cover sends Gill back for 7. Bhuvi bowled it in a slot outside off. Gill met it for a drive under his eye, but Tripathi at cover dived to his left, stuck the arm out, and ends up taking a beauty",,
12030,2022.0,1304067,SRH v GT,SRH,GT,GT,1,3,3,0,"Kumar to Sai Sudharsan, no run",False,False,False,1151288,Sai Sudharsan,0,1,326016,Bhuvneshwar Kumar,1.3,0,16,1,230193,Matthew Wade,5,5,696401.0,Marco Jansen,1.0,0.0,7.0,0.0,,,,,,,False,good length just outside off. Fended off the back foot towards point,<p>leftie joins leftie.</p>,
12040,2022.0,1304067,SRH v GT,SRH,GT,GT,1,3,4,1,"Kumar to Sai Sudharsan, 1 run",False,False,False,1151288,Sai Sudharsan,1,2,326016,Bhuvneshwar Kumar,1.4,0,17,1,230193,Matthew Wade,5,5,696401.0,Marco Jansen,1.0,0.0,7.0,0.0,,,,,,,False,"fullish on off. Lateral movement away. Sudharshan pokes at it, and guides it to third man",,
12050,2022.0,1304067,SRH v GT,SRH,GT,GT,1,3,5,4,"Kumar to Wade, FOUR",True,False,False,230193,Matthew Wade,9,6,326016,Bhuvneshwar Kumar,1.5,0,21,1,1151288,Sai Sudharsan,1,2,696401.0,Marco Jansen,1.0,0.0,7.0,0.0,,,,,,,False,"full on middle, and a bit of swing towards off. Wade gets onto the front foot, meets it with the full face of the bat, and the ball goes past the bowler's left for a boundary",<p>two slips for Wade.</p>,"<p>Bhaskar: ""Wah, What a catch 'Rhodes'ul Tripati.. ""<BR><BR>Faisal : ""Oh my... That's the catch of the tournament, hands down !!""</p>"
12060,2022.0,1304067,SRH v GT,SRH,GT,GT,1,3,6,1,"Kumar to Wade, 1 run",False,False,False,230193,Matthew Wade,10,7,326016,Bhuvneshwar Kumar,2.0,0,22,1,1151288,Sai Sudharsan,1,2,696401.0,Marco Jansen,1.0,0.0,7.0,0.0,,,,,,,False,"a confident back-foot punch that can't pierce the infield. Length ball on off, and struck well square. Point runs to his left and slides to stop",,
13010,2022.0,1304067,SRH v GT,SRH,GT,GT,1,4,1,0,"Washington Sundar to Wade, no run",False,False,False,230193,Matthew Wade,10,8,719715,Washington Sundar,0.1,0,0,0,1151288,Sai Sudharsan,1,2,326016.0,Bhuvneshwar Kumar,2.0,0.0,22.0,1.0,,,,,,,False,comes around the stumps. Full outside off. Bit of turn away. Defended off the front foot,"<p>Time for a change. Washington Sundar with the two lefties, he will try to turn it away.</p>",
13020,2022.0,1304067,SRH v GT,SRH,GT,GT,1,4,2,0,"Washington Sundar to Wade, no run",False,False,False,230193,Matthew Wade,10,9,719715,Washington Sundar,0.2,0,0,0,1151288,Sai Sudharsan,1,2,326016.0,Bhuvneshwar Kumar,2.0,0.0,22.0,1.0,,,,,,,False,"good length on off stump. Punched off the back foot, and Washington blocks it off by moving to his right",,
13030,2022.0,1304067,SRH v GT,SRH,GT,GT,1,4,3,0,"Washington Sundar to Wade, no run",False,False,False,230193,Matthew Wade,10,10,719715,Washington Sundar,0.3,0,0,0,1151288,Sai Sudharsan,1,2,326016.0,Bhuvneshwar Kumar,2.0,0.0,22.0,1.0,,,,,,,False,full on middle and skidding into leg. Wade gets onto the back foot and defends,,
13040,2022.0,1304067,SRH v GT,SRH,GT,GT,1,4,4,4,"Washington Sundar to Wade, FOUR",True,False,False,230193,Matthew Wade,14,11,719715,Washington Sundar,0.4,0,4,0,1151288,Sai Sudharsan,1,2,326016.0,Bhuvneshwar Kumar,2.0,0.0,22.0,1.0,,,,,,,False,"full on middle and off. Wade plays the <B>reverse sweep</b> and that's been struck well. Sharma at backward point may have gotten a hand to it with a dive, but it couldn't stop the boundary",,
13050,2022.0,1304067,SRH v GT,SRH,GT,GT,1,4,5,1,"Washington Sundar to Wade, 1 run",False,False,False,230193,Matthew Wade,15,12,719715,Washington Sundar,0.5,0,5,0,1151288,Sai Sudharsan,1,2,326016.0,Bhuvneshwar Kumar,2.0,0.0,22.0,1.0,,,,,,,False,fullish ball on off that takes some extra bounce. Wade gets onto the back foot and punches to cover,,
13060,2022.0,1304067,SRH v GT,SRH,GT,GT,1,4,6,1,"Washington Sundar to Sai Sudharsan, 1 run",False,False,False,1151288,Sai Sudharsan,2,3,719715,Washington Sundar,1.0,0,6,0,230193,Matthew Wade,15,12,326016.0,Bhuvneshwar Kumar,2.0,0.0,22.0,1.0,,,,,,,False,full on off stump. Tries to play the straight drive but flies off the bat's inside half to mid on,,
14010,2022.0,1304067,SRH v GT,SRH,GT,GT,1,5,1,0,"Jansen to Sai Sudharsan, no run",False,False,False,1151288,Sai Sudharsan,2,4,696401,Marco Jansen,1.1,0,7,0,230193,Matthew Wade,15,12,719715.0,Washington Sundar,1.0,0.0,6.0,0.0,,,,,,,False,"fullish, wide-ish. A bit late to get on the drive, mistimed towards cover point",<p>change of ends for Jansen.</p>,
14020,2022.0,1304067,SRH v GT,SRH,GT,GT,1,5,2,4,"Jansen to Sai Sudharsan, FOUR",True,False,False,1151288,Sai Sudharsan,6,5,696401,Marco Jansen,1.2,0,11,0,230193,Matthew Wade,15,12,719715.0,Washington Sundar,1.0,0.0,6.0,0.0,,,,,,,False,"<B>top edged</b> over the keeper/first slip for four! Jansen goes short, Sudharsan was quick to try and pull, but the extra bounce gets the edge.",,
14030,2022.0,1304067,SRH v GT,SRH,GT,GT,1,5,3,1,"Jansen to Sai Sudharsan, 1 run",False,False,False,1151288,Sai Sudharsan,7,6,696401,Marco Jansen,1.3,0,12,0,230193,Matthew Wade,15,12,719715.0,Washington Sundar,1.0,0.0,6.0,0.0,,,,,,,False,length ball angling into his pads. Clipped to deep backward square leg for one,,
14040,2022.0,1304067,SRH v GT,SRH,GT,GT,1,5,4,0,"Jansen to Wade, no run",False,False,False,230193,Matthew Wade,15,13,696401,Marco Jansen,1.4,0,12,0,1151288,Sai Sudharsan,7,6,719715.0,Washington Sundar,1.0,0.0,6.0,0.0,,,,,,,False,good length outside off. Wade shuffles across to the off side to try and play a paddle past the keeper but no connection,,
